;class_name;project_name;project_version;class_id;class_path;reliability_remediation_effort;bugs;reliability_rating;vulnerabilities;security_remediation_effort;security_rating;effort_to_reach_maintainability_rating_a;sqale_rating;development_cost;sqale_debt_ratio;code_smells;sqale_index;test_success_density;test_failures;test_errors;skipped_tests;duplicated_lines_density;duplicated_blocks;duplicated_lines;duplicated_files;comment_lines;lines;ncloc;functions;comment_lines_density;generated_lines;complexity;file_complexity;cognitive_complexity;blocker_violations;reopened_issues;info_violations;minor_violations;wont_fix_issues;confirmed_issues;false_positive_issues;violations;open_issues;major_violations;critical_violations;public_documented_api_density;commented_out_code_lines;public_undocumented_api;statements;complexity_in_functions;complexity_in_classes;total_principal
24;__init__.py;exa2pro:metalwalls-class-level;12fa1bfa8fd430f00b8b85f7cb2286727b445f75;AXRtDMgKgYlQeIMZvJ9k;scripts/mw_utils/tests/__init__.py;0;0;1.0;0;0;1.0;0;1.0;0;0.0;0;0;100.0;0;0;0;0.0;0;0;0;0;1;0;0;;0;0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;100.0;0;0;0.0;;;0
25;__init__.py;exa2pro:metalwalls-class-level;2a60f413bceae02225a1f06d0a4b8fb1b70347cc;AXRtDMgKgYlQeIMZvJ9k;scripts/mw_utils/tests/__init__.py;0;0;1.0;0;0;1.0;0;1.0;0;0.0;0;0;100.0;0;0;0;0.0;0;0;0;0;1;0;0;;0;0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;100.0;0;0;0.0;;;0
26;__init__.py;exa2pro:metalwalls-class-level;0192b33cab18543187a064f5106653b10e1b09fd;AXRtDMgKgYlQeIMZvJ9k;scripts/mw_utils/tests/__init__.py;0;0;1.0;0;0;1.0;0;1.0;0;0.0;0;0;100.0;0;0;0;0.0;0;0;0;0;1;0;0;;0;0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;100.0;0;0;0.0;;;0
27;__init__.py;exa2pro:metalwalls-class-level;0192b33cab18543187a064f5106653b10e1b09fd;AXRtDMgKgYlQeIMZvJ9k;scripts/mw_utils/tests/__init__.py;0;0;1.0;0;0;1.0;0;1.0;0;0.0;0;0;100.0;0;0;0;0.0;0;0;0;0;1;0;0;;0;0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;100.0;0;0;0.0;;;0
28;__init__.py;exa2pro:metalwalls-class-level;b19249c5386e98099315bead7d998a53c49ec5c4;AXRtDMgKgYlQeIMZvJ9k;scripts/mw_utils/tests/__init__.py;0;0;1.0;0;0;1.0;0;1.0;0;0.0;0;0;100.0;0;0;0;0.0;0;0;0;0;1;0;0;;0;0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;100.0;0;0;0.0;;;0
29;__init__.py;exa2pro:metalwalls-class-level;b19249c5386e98099315bead7d998a53c49ec5c4;AXRtDMgKgYlQeIMZvJ9k;scripts/mw_utils/tests/__init__.py;0;0;1.0;0;0;1.0;0;1.0;0;0.0;0;0;100.0;0;0;0;0.0;0;0;0;0;1;0;0;;0;0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;100.0;0;0;0.0;;;0
30;__init__.py;exa2pro:metalwalls-class-level;0c0cd097a88711413a160fb81a5ead9b645c8121;AXRtDMgKgYlQeIMZvJ9k;scripts/mw_utils/tests/__init__.py;0;0;1.0;0;0;1.0;0;1.0;0;0.0;0;0;100.0;0;0;0;0.0;0;0;0;0;1;0;0;;0;0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;100.0;0;0;0.0;;;0
31;__init__.py;exa2pro:metalwalls-class-level;e538be95e36894a64972c088d326c662fad10bc7;AXRtDMgKgYlQeIMZvJ9k;scripts/mw_utils/tests/__init__.py;0;0;1.0;0;0;1.0;0;1.0;0;0.0;0;0;100.0;0;0;0;0.0;0;0;0;0;1;0;0;;0;0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;100.0;0;0;0.0;;;0
32;__init__.py;exa2pro:metalwalls-class-level;e538be95e36894a64972c088d326c662fad10bc7;AXRtDMgKgYlQeIMZvJ9k;scripts/mw_utils/tests/__init__.py;0;0;1.0;0;0;1.0;0;1.0;0;0.0;0;0;100.0;0;0;0;0.0;0;0;0;0;1;0;0;;0;0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;100.0;0;0;0.0;;;0
33;__init__.py;exa2pro:metalwalls-class-level;a507b2b023bd36e4a4c900a7a03487c5a5ecbb20;AXRtDMgKgYlQeIMZvJ9k;scripts/mw_utils/tests/__init__.py;0;0;1.0;0;0;1.0;0;1.0;0;0.0;0;0;100.0;0;0;0;0.0;0;0;0;0;1;0;0;;0;0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;100.0;0;0;0.0;;;0
